Date,Time,Enter/Exit,Current Price,Sent Price,Symbol,Quantity,Action,Direction,Slip from TV
2025-02-03,08:35:29,exit,21228.0,21228.0,NQ1!,1,sell,flat,0.0
2025-02-03,08:35:29,entry,21228.0,21228.0,NQ1!,1,buy,long,0.0
2025-02-03,08:37:43,entry,21240.0,21240.0,NQ1!,1,sell,short,0.0
2025-02-03,08:37:47,exit,21244.0,21244.0,NQ1!,1,buy,flat,0.0
2025-02-03,08:38:45,exit,21260.0,21260.0,NQ1!,1,sell,flat,0.0
2025-02-03,08:38:45,entry,21260.0,21260.0,NQ1!,1,buy,long,0.0
2025-02-03,08:42:32,entry,21272.0,21272.0,NQ1!,1,buy,long,0.0
2025-02-03,08:42:37,exit,21268.0,21268.0,NQ1!,1,sell,flat,0.0
2025-02-03,08:44:28,entry,21264.0,21264.0,NQ1!,1,sell,short,0.0
2025-02-03,08:45:14,exit,21256.0,21256.0,NQ1!,1,buy,flat,0.0
2025-02-03,08:51:00,entry,21208.0,21208.0,NQ1!,1,sell,short,0.0
2025-02-03,08:51:00,exit,21212.0,21212.0,NQ1!,1,buy,flat,0.0
2025-02-03,08:51:49,entry,21224.0,21224.0,NQ1!,1,buy,long,0.0
2025-02-03,08:51:49,exit,21228.0,21228.0,NQ1!,1,sell,flat,0.0
2025-02-03,08:52:28,entry,21208.0,21208.0,NQ1!,1,sell,short,0.0
2025-02-03,08:52:30,exit,21200.0,21200.0,NQ1!,1,buy,flat,0.0
2025-02-03,08:57:45,entry,21224.0,21224.0,NQ1!,1,sell,short,0.0
2025-02-03,08:57:48,exit,21216.0,21216.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:00:12,entry,21220.0,21220.0,NQ1!,1,buy,long,0.0
2025-02-03,09:00:12,exit,21220.0,21220.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:01:05,entry,21212.0,21212.0,NQ1!,1,buy,long,0.0
2025-02-03,09:01:06,exit,21212.0,21212.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:01:34,entry,21192.0,21192.0,NQ1!,1,sell,short,0.0
2025-02-03,09:02:38,exit,21156.0,21156.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:03:41,entry,21156.0,21156.0,NQ1!,1,buy,long,0.0
2025-02-03,09:03:53,exit,21164.0,21164.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:03:59,entry,21168.0,21168.0,NQ1!,1,buy,long,0.0
2025-02-03,09:04:12,exit,21160.0,21160.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:06:17,entry,21172.0,21172.0,NQ1!,1,sell,short,0.0
2025-02-03,09:06:17,exit,21172.0,21172.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:06:38,entry,21176.0,21176.0,NQ1!,1,sell,short,0.0
2025-02-03,09:07:38,exit,21176.0,21176.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:10:10,entry,21184.0,21184.0,NQ1!,1,sell,short,0.0
2025-02-03,09:10:56,exit,21164.0,21164.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:20:07,entry,21124.0,21124.0,NQ1!,1,sell,short,0.0
2025-02-03,09:21:36,exit,21124.0,21124.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:22:24,exit,21188.0,21188.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:22:24,entry,21188.0,21188.0,NQ1!,1,sell,short,0.0
2025-02-03,09:23:02,exit,21224.0,21224.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:23:03,entry,21224.0,21224.0,NQ1!,1,buy,long,0.0
2025-02-03,09:23:56,exit,21232.0,21232.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:23:56,entry,21232.0,21232.0,NQ1!,1,sell,short,0.0
2025-02-03,09:24:15,entry,21256.0,21256.0,NQ1!,1,buy,long,0.0
2025-02-03,09:24:17,exit,21264.0,21264.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:25:04,entry,21316.0,21316.0,NQ1!,1,sell,short,0.0
2025-02-03,09:25:06,exit,21320.0,21320.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:25:17,entry,21336.0,21336.0,NQ1!,1,buy,long,0.0
2025-02-03,09:25:18,exit,21348.0,21348.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:26:50,entry,21308.0,21308.0,NQ1!,1,buy,long,0.0
2025-02-03,09:27:00,exit,21312.0,21312.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:27:55,exit,21324.0,21324.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:27:55,entry,21324.0,21324.0,NQ1!,1,sell,short,0.0
2025-02-03,09:27:56,exit,21316.0,21316.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:27:56,entry,21316.0,21316.0,NQ1!,1,sell,short,0.0
2025-02-03,09:29:09,entry,21320.0,21320.0,NQ1!,1,buy,long,0.0
2025-02-03,09:29:15,exit,21332.0,21332.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:30:48,entry,21340.0,21340.0,NQ1!,1,sell,short,0.0
2025-02-03,09:30:48,exit,21344.0,21344.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:31:03,entry,21332.0,21332.0,NQ1!,1,sell,short,0.0
2025-02-03,09:31:04,exit,21324.0,21324.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:31:07,entry,21348.0,21348.0,NQ1!,1,buy,long,0.0
2025-02-03,09:31:07,exit,21348.0,21348.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:31:33,entry,21340.0,21340.0,NQ1!,1,sell,short,0.0
2025-02-03,09:31:33,exit,21340.0,21340.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:31:55,entry,21348.0,21348.0,NQ1!,1,buy,long,0.0
2025-02-03,09:31:59,exit,21340.0,21340.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:32:18,entry,21360.0,21360.0,NQ1!,1,buy,long,0.0
2025-02-03,09:32:38,exit,21348.0,21348.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:33:19,entry,21364.0,21364.0,NQ1!,1,buy,long,0.0
2025-02-03,09:33:19,exit,21364.0,21364.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:34:35,entry,21380.0,21380.0,NQ1!,1,buy,long,0.0
2025-02-03,09:34:44,exit,21368.0,21368.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:35:15,entry,21364.0,21364.0,NQ1!,1,sell,short,0.0
2025-02-03,09:35:16,exit,21372.0,21372.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:35:27,entry,21384.0,21384.0,NQ1!,1,buy,long,0.0
2025-02-03,09:35:48,exit,21388.0,21388.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:36:10,entry,21384.0,21384.0,NQ1!,1,sell,short,0.0
2025-02-03,09:36:17,exit,21392.0,21392.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:37:50,entry,21376.0,21376.0,NQ1!,1,buy,long,0.0
2025-02-03,09:37:56,exit,21364.0,21364.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:38:08,entry,21352.0,21352.0,NQ1!,1,sell,short,0.0
2025-02-03,09:38:22,exit,21340.0,21340.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:38:53,entry,21356.0,21356.0,NQ1!,1,buy,long,0.0
2025-02-03,09:39:29,exit,21360.0,21360.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:41:03,entry,21344.0,21344.0,NQ1!,1,sell,short,0.0
2025-02-03,09:41:17,exit,21356.0,21356.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:41:56,entry,21412.0,21412.0,NQ1!,1,sell,short,0.0
2025-02-03,09:41:56,exit,21416.0,21416.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:42:24,entry,21436.0,21436.0,NQ1!,1,buy,long,0.0
2025-02-03,09:43:08,exit,21444.0,21444.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:44:50,entry,21440.0,21440.0,NQ1!,1,buy,long,0.0
2025-02-03,09:45:35,exit,21428.0,21428.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:46:09,entry,21416.0,21416.0,NQ1!,1,sell,short,0.0
2025-02-03,09:46:12,exit,21428.0,21428.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:46:57,entry,21440.0,21440.0,NQ1!,1,buy,long,0.0
2025-02-03,09:47:01,exit,21428.0,21428.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:47:35,exit,21412.0,21412.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:47:35,entry,21412.0,21412.0,NQ1!,1,sell,short,0.0
2025-02-03,09:48:29,entry,21420.0,21420.0,NQ1!,1,buy,long,0.0
2025-02-03,09:48:52,exit,21416.0,21416.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:49:19,entry,21400.0,21400.0,NQ1!,1,sell,short,0.0
2025-02-03,09:49:35,exit,21392.0,21392.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:49:58,entry,21408.0,21408.0,NQ1!,1,buy,long,0.0
2025-02-03,09:50:08,exit,21416.0,21416.0,NQ1!,1,sell,flat,0.0
2025-02-03,09:51:38,exit,21416.0,21416.0,NQ1!,1,buy,flat,0.0
2025-02-03,09:51:38,entry,21416.0,21416.0,NQ1!,1,sell,short,0.0
2025-02-03,09:55:43,entry,21412.0,21412.0,NQ1!,1,buy,long,0.0
2025-02-03,09:56:40,exit,21424.0,21424.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:00:48,entry,21432.0,21432.0,NQ1!,1,buy,long,0.0
2025-02-03,10:01:47,exit,21444.0,21444.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:03:24,entry,21424.0,21424.0,NQ1!,1,sell,short,0.0
2025-02-03,10:03:29,exit,21424.0,21424.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:03:34,entry,21404.0,21404.0,NQ1!,1,buy,long,0.0
2025-02-03,10:03:39,exit,21396.0,21396.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:05:21,entry,21396.0,21396.0,NQ1!,1,sell,short,0.0
2025-02-03,10:06:02,exit,21364.0,21364.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:06:22,entry,21368.0,21368.0,NQ1!,1,buy,long,0.0
2025-02-03,10:06:22,exit,21368.0,21368.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:06:31,entry,21376.0,21376.0,NQ1!,1,buy,long,0.0
2025-02-03,10:06:57,exit,21416.0,21416.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:07:31,entry,21400.0,21400.0,NQ1!,1,sell,short,0.0
2025-02-03,10:07:38,exit,21396.0,21396.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:07:54,entry,21388.0,21388.0,NQ1!,1,sell,short,0.0
2025-02-03,10:08:00,exit,21400.0,21400.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:08:35,exit,21416.0,21416.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:08:35,entry,21416.0,21416.0,NQ1!,1,buy,long,0.0
2025-02-03,10:10:16,entry,21436.0,21436.0,NQ1!,1,buy,long,0.0
2025-02-03,10:10:17,exit,21444.0,21444.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:10:40,entry,21428.0,21428.0,NQ1!,1,sell,short,0.0
2025-02-03,10:11:07,exit,21424.0,21424.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:15:53,entry,21444.0,21444.0,NQ1!,1,buy,long,0.0
2025-02-03,10:16:06,exit,21436.0,21436.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:17:39,entry,21428.0,21428.0,NQ1!,1,sell,short,0.0
2025-02-03,10:18:08,exit,21436.0,21436.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:18:41,entry,21436.0,21436.0,NQ1!,1,buy,long,0.0
2025-02-03,10:19:03,exit,21448.0,21448.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:22:02,entry,21444.0,21444.0,NQ1!,1,buy,long,0.0
2025-02-03,10:22:52,exit,21456.0,21456.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:23:21,entry,21436.0,21436.0,NQ1!,1,sell,short,0.0
2025-02-03,10:24:11,exit,21444.0,21444.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:36:59,entry,21428.0,21428.0,NQ1!,1,buy,long,0.0
2025-02-03,10:36:59,exit,21428.0,21428.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:38:39,entry,21412.0,21412.0,NQ1!,1,sell,short,0.0
2025-02-03,10:39:14,exit,21424.0,21424.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:40:16,entry,21440.0,21440.0,NQ1!,1,buy,long,0.0
2025-02-03,10:41:04,exit,21428.0,21428.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:41:54,entry,21416.0,21416.0,NQ1!,1,sell,short,0.0
2025-02-03,10:42:28,exit,21412.0,21412.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:44:38,entry,21432.0,21432.0,NQ1!,1,buy,long,0.0
2025-02-03,10:47:55,exit,21436.0,21436.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:50:26,entry,21428.0,21428.0,NQ1!,1,buy,long,0.0
2025-02-03,10:51:05,exit,21436.0,21436.0,NQ1!,1,sell,flat,0.0
2025-02-03,10:55:33,entry,21428.0,21428.0,NQ1!,1,sell,short,0.0
2025-02-03,10:56:53,exit,21404.0,21404.0,NQ1!,1,buy,flat,0.0
2025-02-03,10:59:21,entry,21384.0,21384.0,NQ1!,1,buy,long,0.0
2025-02-03,10:59:51,exit,21388.0,21388.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:01:31,entry,21380.0,21380.0,NQ1!,1,sell,short,0.0
2025-02-03,11:01:59,exit,21380.0,21380.0,NQ1!,1,buy,flat,0.0
2025-02-03,11:06:00,entry,21396.0,21396.0,NQ1!,1,buy,long,0.0
2025-02-03,11:07:05,exit,21384.0,21384.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:07:34,entry,21368.0,21368.0,NQ1!,1,sell,short,0.0
2025-02-03,11:08:31,exit,21380.0,21380.0,NQ1!,1,buy,flat,0.0
2025-02-03,11:09:46,entry,21396.0,21396.0,NQ1!,1,buy,long,0.0
2025-02-03,11:10:48,exit,21392.0,21392.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:11:19,entry,21392.0,21392.0,NQ1!,1,sell,short,0.0
2025-02-03,11:12:36,exit,21384.0,21384.0,NQ1!,1,buy,flat,0.0
2025-02-03,11:13:20,entry,21392.0,21392.0,NQ1!,1,buy,long,0.0
2025-02-03,11:14:38,exit,21388.0,21388.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:18:51,entry,21392.0,21392.0,NQ1!,1,buy,long,0.0
2025-02-03,11:20:11,exit,21408.0,21408.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:28:21,entry,21428.0,21428.0,NQ1!,1,sell,short,0.0
2025-02-03,11:29:11,exit,21416.0,21416.0,NQ1!,1,buy,flat,0.0
2025-02-03,11:31:13,entry,21392.0,21392.0,NQ1!,1,buy,long,0.0
2025-02-03,11:31:26,exit,21384.0,21384.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:33:28,entry,21372.0,21372.0,NQ1!,1,sell,short,0.0
2025-02-03,11:36:17,exit,21380.0,21380.0,NQ1!,1,buy,flat,0.0
2025-02-03,11:37:41,entry,21368.0,21368.0,NQ1!,1,sell,short,0.0
2025-02-03,11:38:12,exit,21360.0,21360.0,NQ1!,1,buy,flat,0.0
2025-02-03,11:49:47,exit,21384.0,21384.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:49:47,entry,21380.0,21380.0,NQ1!,1,buy,long,0.0
2025-02-03,11:58:38,entry,21388.0,21388.0,NQ1!,1,buy,long,0.0
2025-02-03,11:58:45,exit,21400.0,21400.0,NQ1!,1,sell,flat,0.0
2025-02-03,11:59:23,entry,21376.0,21376.0,NQ1!,1,sell,short,0.0
2025-02-03,11:59:39,exit,21388.0,21388.0,NQ1!,1,buy,flat,0.0
2025-02-03,12:00:33,entry,21388.0,21388.0,NQ1!,1,sell,short,0.0
2025-02-03,12:01:07,exit,21372.0,21372.0,NQ1!,1,buy,flat,0.0
2025-02-03,12:02:15,exit,21360.0,21360.0,NQ1!,1,buy,flat,0.0
2025-02-03,12:02:15,entry,21360.0,21360.0,NQ1!,1,sell,short,0.0
2025-02-03,12:03:23,exit,21364.0,21364.0,NQ1!,1,sell,flat,0.0
2025-02-03,12:03:23,entry,21368.0,21368.0,NQ1!,1,buy,long,0.0
2025-02-03,12:06:35,entry,21408.0,21408.0,NQ1!,1,buy,long,0.0
2025-02-03,12:06:43,exit,21404.0,21404.0,NQ1!,1,sell,flat,0.0
2025-02-03,12:07:17,entry,21392.0,21392.0,NQ1!,1,sell,short,0.0
2025-02-03,12:07:42,exit,21376.0,21376.0,NQ1!,1,buy,flat,0.0
2025-02-03,12:08:03,entry,21404.0,21404.0,NQ1!,1,buy,long,0.0
2025-02-03,12:08:40,exit,21400.0,21400.0,NQ1!,1,sell,flat,0.0
2025-02-03,12:09:12,entry,21380.0,21380.0,NQ1!,1,sell,short,0.0
2025-02-03,12:09:28,exit,21368.0,21368.0,NQ1!,1,buy,flat,0.0
2025-02-03,12:12:22,entry,21384.0,21384.0,NQ1!,1,buy,long,0.0
2025-02-03,12:12:26,exit,21392.0,21392.0,NQ1!,1,sell,flat,0.0
2025-02-03,12:27:41,entry,21412.0,21412.0,NQ1!,1,buy,long,0.0
2025-02-03,12:29:14,exit,21420.0,21420.0,NQ1!,1,sell,flat,0.0
2025-02-03,12:45:57,entry,21428.0,21428.0,NQ1!,1,buy,long,0.0
2025-02-03,12:48:34,exit,21452.0,21452.0,NQ1!,1,sell,flat,0.0
2025-02-03,13:00:25,entry,21476.0,21476.0,NQ1!,1,buy,long,0.0
2025-02-03,13:01:28,exit,21468.0,21468.0,NQ1!,1,sell,flat,0.0
2025-02-03,13:10:52,entry,21484.0,21484.0,NQ1!,1,buy,long,0.0
2025-02-03,13:12:16,exit,21488.0,21488.0,NQ1!,1,sell,flat,0.0
2025-02-03,13:22:28,entry,21504.0,21504.0,NQ1!,1,sell,short,0.0
2025-02-03,13:24:44,exit,21508.0,21508.0,NQ1!,1,buy,flat,0.0
2025-02-03,13:41:31,entry,21508.0,21508.0,NQ1!,1,buy,long,0.0
2025-02-03,13:45:00,exit,21500.0,21500.0,NQ1!,1,sell,flat,0.0
2025-02-03,13:57:51,entry,21488.0,21488.0,NQ1!,1,sell,short,0.0
2025-02-03,14:00:30,exit,21480.0,21480.0,NQ1!,1,buy,flat,0.0
